Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Amount,Annual_Fee,Status,Issue_Date
CC003552,C10340,Classic,122800.0,48583.29,2999,Active,2025-12-06
CC003553,C04923,Classic,30400.0,11324.81,0,Active,2022-03-01
CC003554,C12625,Gold,58700.0,26017.71,2999,Closed,2022-04-26
CC003555,C03094,Gold,20800.0,4309.33,0,Active,2022-11-18
CC003556,C05353,Gold,65700.0,21666.71,999,Active,2022-03-12
CC003557,C13836,Gold,42200.0,4962.4,0,Closed,2025-01-17
CC003558,C08455,Signature,20000.0,9035.54,999,Active,2025-08-02
CC003559,C10745,Gold,38600.0,16060.97,999,Active,2023-08-14
CC003560,C07738,Gold,20000.0,3293.62,2999,Active,2024-04-11
CC003561,C11789,Gold,35900.0,18879.9,499,Active,2025-10-21
CC003562,C08770,Classic,168500.0,66029.78,999,Active,2022-12-07
CC003563,C14172,Classic,110800.0,18089.76,999,Active,2022-11-07
CC003564,C06986,Classic,52100.0,2784.25,999,Active,2022-01-18
CC003565,C00503,Signature,48400.0,23708.81,0,Active,2024-10-02
CC003566,C06895,Classic,98400.0,36657.66,999,Active,2025-12-11
CC003567,C12678,Signature,38200.0,16180.27,499,Active,2023-06-24
CC003568,C10909,Gold,34800.0,13448.33,0,Active,2024-05-03
CC003569,C12604,Platinum,130400.0,66883.77,999,Active,2024-11-30
CC003570,C04279,Platinum,55000.0,6607.79,0,Active,2022-07-15
CC003571,C00598,Platinum,27700.0,2122.72,499,Active,2023-12-19
CC003572,C05482,Gold,32000.0,16081.49,999,Closed,2023-01-07
CC003573,C13593,Classic,235000.0,60714.8,999,Active,2025-10-18
CC003574,C07298,Gold,24500.0,2379.17,999,Active,2024-05-31
CC003575,C13604,Gold,39400.0,6392.15,999,Active,2022-10-23
CC003576,C00189,Signature,94400.0,28974.21,0,Active,2023-07-05
CC003577,C01334,Platinum,21100.0,6805.3,499,Active,2025-02-12
CC003578,C07390,Classic,20000.0,2499.83,1999,Active,2022-10-18
CC003579,C14915,Classic,58900.0,26856.57,999,Active,2022-02-09
CC003580,C02879,Platinum,35200.0,13582.99,0,Active,2025-01-22
CC003581,C06049,Platinum,20000.0,6814.43,999,Active,2022-01-01
CC003582,C06418,Gold,43800.0,10970.79,999,Active,2022-05-03
CC003583,C03675,Gold,56400.0,34104.02,0,Closed,2025-10-21
CC003584,C05348,Platinum,132300.0,52128.53,0,Blocked,2024-08-02
CC003585,C01891,Platinum,46400.0,10250.28,0,Active,2024-02-26
CC003586,C13798,Platinum,44100.0,5390.85,0,Active,2024-08-31
CC003587,C00821,Gold,32300.0,14767.65,0,Active,2022-04-05
CC003588,C14752,Classic,69500.0,33828.86,1999,Active,2024-10-05
CC003589,C09867,Platinum,21300.0,3674.47,0,Active,2023-02-16
CC003590,C00823,Signature,48000.0,3978.08,0,Active,2023-03-25
CC003591,C08691,Classic,46700.0,16991.91,0,Active,2023-12-16
CC003592,C09751,Platinum,184500.0,105879.56,0,Active,2024-09-03
CC003593,C00596,Platinum,20000.0,6850.86,999,Active,2024-09-28
CC003594,C09962,Gold,23300.0,6164.32,0,Active,2022-01-08
CC003595,C08034,Classic,83500.0,9582.2,999,Active,2024-12-10
CC003596,C13559,Classic,39000.0,17252.69,999,Active,2022-04-14
CC003597,C05691,Signature,300500.0,81053.4,499,Active,2025-10-19
CC003598,C03977,Platinum,47100.0,25564.31,2999,Blocked,2023-12-19
CC003599,C11011,Classic,35800.0,5257.39,0,Blocked,2023-04-11
CC003600,C06023,Signature,126200.0,70994.02,499,Active,2025-04-02
CC003601,C09997,Gold,30300.0,3344.61,499,Active,2022-06-12
CC003602,C07637,Classic,37700.0,14451.89,1999,Active,2024-03-04
CC003603,C12135,Platinum,23800.0,9621.75,999,Closed,2024-11-26
CC003604,C06301,Signature,20000.0,8030.71,999,Active,2022-08-26
CC003605,C08008,Gold,28700.0,5975.28,1999,Closed,2022-03-21
CC003606,C04323,Gold,118700.0,40244.56,1999,Active,2022-03-14
CC003607,C14020,Classic,78000.0,16724.7,499,Active,2023-01-19
CC003608,C09450,Classic,22500.0,3679.43,499,Active,2022-11-18
CC003609,C11567,Classic,44700.0,28630.08,0,Closed,2025-05-29
CC003610,C12283,Classic,20500.0,9334.96,0,Active,2022-09-28
CC003611,C04252,Classic,21600.0,6091.07,499,Active,2022-05-06
CC003612,C07167,Gold,156500.0,69963.07,0,Active,2023-09-27
CC003613,C04811,Platinum,117400.0,72082.52,1999,Active,2024-08-08
CC003614,C13807,Signature,39000.0,10674.69,999,Active,2023-04-21
CC003615,C13927,Classic,69200.0,11061.39,499,Active,2022-11-09
CC003616,C06711,Platinum,45900.0,17077.82,0,Active,2025-05-07
CC003617,C02432,Platinum,31600.0,16559.71,0,Active,2023-10-28
CC003618,C02964,Classic,103500.0,43159.73,0,Active,2023-02-16
CC003619,C14244,Platinum,79100.0,49875.64,0,Active,2024-10-16
CC003620,C09436,Platinum,25500.0,5169.33,0,Active,2023-06-08
CC003621,C04094,Gold,54000.0,23273.21,0,Closed,2022-01-25
CC003622,C10870,Gold,146500.0,37828.01,1999,Active,2024-07-05
CC003623,C00359,Classic,33000.0,5959.86,1999,Active,2023-07-17
CC003624,C04747,Signature,77900.0,17168.67,999,Active,2023-11-13
CC003625,C01026,Platinum,62500.0,13544.92,0,Active,2024-12-06
CC003626,C10780,Classic,29000.0,10810.2,499,Active,2024-03-18
CC003627,C02233,Signature,67800.0,22671.02,2999,Active,2024-07-02
CC003628,C02649,Classic,31200.0,13255.03,999,Active,2025-03-10
CC003629,C02927,Gold,25500.0,4307.68,499,Active,2023-05-28
CC003630,C05929,Classic,34400.0,26639.54,0,Active,2024-02-02
CC003631,C14378,Gold,20000.0,7940.58,0,Closed,2025-01-14
CC003632,C05337,Gold,85000.0,16043.75,0,Active,2023-04-16
CC003633,C02755,Classic,72100.0,21955.94,1999,Active,2022-12-28
CC003634,C00957,Classic,63800.0,14595.96,0,Active,2025-04-22
CC003635,C11179,Classic,61100.0,15382.39,1999,Closed,2022-08-09
CC003636,C09596,Classic,34300.0,7516.37,999,Active,2024-02-04
CC003637,C02646,Gold,30400.0,4484.92,999,Active,2024-01-18
CC003638,C11176,Platinum,49900.0,15326.3,999,Active,2023-05-12
CC003639,C11033,Platinum,48500.0,10117.32,0,Active,2025-12-16
CC003640,C07983,Gold,54300.0,19626.59,1999,Blocked,2024-05-31
CC003641,C11023,Classic,52200.0,4585.93,1999,Active,2024-02-08
CC003642,C08637,Signature,32600.0,14654.44,499,Active,2023-11-19
CC003643,C07138,Platinum,55500.0,23983.8,0,Closed,2024-10-14
CC003644,C03291,Classic,36400.0,17926.83,499,Active,2023-11-12
CC003645,C10906,Classic,90100.0,17644.84,999,Active,2023-05-22
CC003646,C00288,Classic,36800.0,24137.49,999,Active,2022-12-01
CC003647,C08761,Gold,46700.0,23674.48,999,Active,2024-09-11
CC003648,C00372,Platinum,41700.0,19563.27,999,Active,2025-04-29
CC003649,C03603,Gold,32600.0,1340.62,1999,Active,2025-04-30
CC003650,C11436,Classic,86300.0,18349.39,1999,Active,2025-05-25
CC003651,C07404,Classic,88600.0,28531.86,0,Active,2022-08-22
CC003652,C01163,Gold,77900.0,3988.17,499,Active,2025-12-23
CC003653,C04081,Classic,20000.0,4428.2,999,Active,2025-09-04
CC003654,C12270,Classic,22200.0,5151.67,499,Active,2024-11-07
CC003655,C14301,Gold,162900.0,38252.82,0,Active,2025-08-03
CC003656,C11502,Classic,20400.0,4483.12,0,Active,2023-04-23
CC003657,C02114,Platinum,29900.0,15531.57,1999,Active,2025-10-17
CC003658,C02232,Platinum,51100.0,21179.98,0,Active,2024-03-24
CC003659,C03063,Gold,83100.0,25246.27,0,Active,2025-12-08
CC003660,C05442,Platinum,38400.0,10478.32,0,Active,2025-05-18
CC003661,C12283,Classic,32300.0,7109.31,1999,Active,2023-11-14
CC003662,C11537,Gold,81300.0,24967.6,499,Active,2024-07-04
CC003663,C04209,Platinum,69500.0,13497.76,499,Active,2024-04-03
CC003664,C08224,Gold,151600.0,21683.52,999,Active,2024-03-24
CC003665,C00564,Classic,21900.0,3125.49,0,Active,2025-03-16
CC003666,C03540,Platinum,37900.0,8235.83,1999,Active,2023-05-14
CC003667,C08604,Classic,49900.0,3417.81,499,Active,2023-05-10
CC003668,C10625,Gold,27000.0,14698.22,1999,Active,2022-10-12
CC003669,C11378,Gold,41800.0,7021.19,1999,Active,2023-09-15
CC003670,C08353,Platinum,24800.0,6640.63,0,Active,2023-05-05
CC003671,C00472,Gold,45000.0,9595.08,0,Active,2024-08-26
CC003672,C07546,Gold,20000.0,3525.59,999,Active,2025-07-13
CC003673,C00174,Classic,46100.0,4691.17,0,Active,2025-03-16
CC003674,C10844,Platinum,50200.0,20143.99,0,Active,2024-04-11
CC003675,C14218,Gold,32900.0,13078.26,499,Active,2023-12-13
CC003676,C04433,Gold,48000.0,11790.23,499,Active,2022-01-24
CC003677,C01926,Classic,48800.0,12748.6,499,Active,2024-11-11
CC003678,C07971,Gold,56900.0,30777.57,499,Active,2024-08-21
CC003679,C12707,Platinum,20000.0,5424.97,0,Active,2024-03-30
CC003680,C01314,Classic,171600.0,80336.41,0,Active,2024-12-16
CC003681,C11197,Platinum,74200.0,18397.9,1999,Active,2025-06-10
CC003682,C02633,Classic,21200.0,2931.22,999,Active,2025-08-06
CC003683,C11613,Signature,21000.0,3354.31,499,Active,2024-05-18
CC003684,C05081,Classic,42300.0,10724.65,0,Active,2024-12-10
CC003685,C13714,Platinum,26400.0,5149.06,0,Active,2025-01-31
CC003686,C07812,Gold,44800.0,33145.76,999,Active,2025-09-16
CC003687,C11918,Gold,20000.0,2353.74,999,Active,2025-04-25
CC003688,C11280,Signature,46400.0,3139.36,0,Active,2024-02-04
CC003689,C09821,Classic,92600.0,36764.96,1999,Active,2023-03-22
CC003690,C13242,Platinum,32100.0,9436.94,1999,Active,2025-06-23
CC003691,C02812,Platinum,72300.0,9524.61,999,Active,2023-10-21
CC003692,C02018,Classic,85600.0,25097.99,0,Active,2023-04-16
CC003693,C10877,Platinum,20000.0,8565.32,0,Blocked,2022-11-11
CC003694,C05190,Platinum,114200.0,40071.74,1999,Active,2022-05-09
CC003695,C11306,Gold,29500.0,8059.2,499,Active,2022-01-29
CC003696,C03083,Classic,20000.0,6428.49,0,Active,2023-03-26
CC003697,C06826,Platinum,34200.0,2261.59,999,Active,2025-05-25
CC003698,C07122,Classic,20000.0,3700.81,499,Active,2023-11-27
CC003699,C05005,Platinum,26300.0,5872.19,0,Active,2024-10-13
CC003700,C14126,Classic,52700.0,12151.72,499,Active,2025-09-28
CC003701,C00728,Platinum,73400.0,14542.57,2999,Active,2022-01-28
CC003702,C11722,Gold,119300.0,23924.11,499,Active,2022-03-26
CC003703,C14061,Classic,49600.0,3529.63,0,Active,2023-09-18
CC003704,C05067,Classic,28100.0,2390.17,1999,Closed,2022-05-11
CC003705,C04014,Gold,81500.0,22212.4,0,Active,2022-12-13
CC003706,C03733,Platinum,48500.0,16046.79,999,Active,2024-06-14
CC003707,C05853,Classic,20000.0,7290.64,1999,Active,2024-08-26
CC003708,C01736,Classic,56900.0,17055.35,499,Active,2022-03-17
CC003709,C02728,Classic,54200.0,33317.18,999,Active,2023-05-27
CC003710,C13476,Gold,32700.0,2404.34,0,Active,2023-10-07
CC003711,C01936,Signature,70000.0,27203.3,0,Active,2023-10-17
CC003712,C12913,Gold,20000.0,3036.33,499,Active,2025-02-13
CC003713,C12907,Gold,31500.0,11187.77,1999,Active,2023-02-28
CC003714,C04603,Platinum,47100.0,26075.42,499,Active,2024-11-12
CC003715,C14718,Platinum,25700.0,4177.05,999,Active,2025-04-05
CC003716,C11535,Gold,125700.0,44507.02,0,Active,2024-11-13
CC003717,C10468,Classic,73200.0,6844.52,0,Active,2023-12-12
CC003718,C12872,Platinum,67000.0,45185.42,2999,Active,2022-05-13
CC003719,C02542,Platinum,20000.0,1340.43,499,Active,2022-12-03
CC003720,C12418,Signature,48900.0,8674.29,0,Active,2025-02-28
CC003721,C01252,Gold,23600.0,9845.29,2999,Active,2022-10-08
CC003722,C11871,Platinum,30300.0,12449.87,999,Active,2022-11-03
CC003723,C11589,Classic,26100.0,14506.27,0,Closed,2022-08-24
CC003724,C14258,Gold,20000.0,7828.62,1999,Active,2022-02-26
CC003725,C00132,Classic,20000.0,5544.23,999,Active,2025-08-14
CC003726,C13963,Classic,31600.0,12190.63,0,Active,2023-08-03
CC003727,C01314,Gold,35000.0,7855.8,1999,Active,2024-12-03
CC003728,C08885,Platinum,21800.0,4488.27,499,Active,2022-04-14
CC003729,C12460,Signature,23100.0,9731.72,499,Active,2024-09-09
CC003730,C13216,Classic,28200.0,2426.8,999,Active,2025-04-09
CC003731,C13569,Gold,59500.0,27975.89,0,Active,2022-10-21
CC003732,C05511,Gold,36400.0,8839.36,999,Active,2024-01-09
CC003733,C14555,Gold,20000.0,1193.96,0,Active,2022-02-12
CC003734,C01187,Platinum,34300.0,7711.26,499,Active,2023-10-28
CC003735,C02004,Classic,72100.0,10032.9,499,Active,2025-01-05
CC003736,C06045,Classic,31100.0,19531.89,2999,Closed,2025-06-22
CC003737,C04875,Classic,36800.0,19496.02,999,Active,2023-04-13
CC003738,C08161,Classic,20000.0,5909.5,999,Closed,2025-06-22
CC003739,C08516,Classic,26400.0,9849.16,999,Active,2022-11-22
CC003740,C01565,Platinum,20000.0,8282.37,0,Active,2024-03-05
CC003741,C02542,Gold,50400.0,19803.83,999,Active,2024-03-16
CC003742,C04579,Classic,109900.0,29648.15,999,Active,2025-11-10
CC003743,C00010,Platinum,40900.0,9783.1,999,Active,2025-08-18
CC003744,C06537,Gold,73900.0,15750.29,999,Active,2022-02-18
CC003745,C03786,Classic,46700.0,23413.95,1999,Active,2025-10-16
CC003746,C03691,Platinum,40900.0,9194.52,2999,Active,2025-02-05
CC003747,C00156,Classic,65900.0,6866.08,499,Active,2022-04-10
CC003748,C04673,Signature,130400.0,11057.2,0,Active,2025-09-10
CC003749,C07057,Classic,81200.0,23671.07,0,Blocked,2025-11-18
CC003750,C07193,Classic,64500.0,30960.66,2999,Blocked,2025-07-14
CC003751,C03437,Gold,56000.0,26117.94,0,Active,2024-04-15
CC003752,C06416,Classic,37000.0,16592.46,999,Active,2022-06-19
CC003753,C04392,Platinum,38500.0,2227.42,499,Active,2024-12-11
CC003754,C01066,Gold,20000.0,4641.15,0,Active,2023-06-08
CC003755,C13356,Gold,69500.0,21341.74,999,Active,2023-11-16
CC003756,C09970,Gold,107100.0,83656.33,499,Active,2023-11-14
CC003757,C13618,Platinum,20000.0,12621.79,0,Active,2025-11-04
CC003758,C01345,Platinum,47100.0,19990.34,1999,Active,2022-02-16
CC003759,C04205,Platinum,80800.0,21423.52,999,Closed,2023-04-01
CC003760,C06213,Signature,45000.0,25710.03,999,Active,2024-04-26
CC003761,C03419,Classic,77600.0,45223.47,499,Blocked,2024-08-10
CC003762,C09254,Classic,56100.0,2915.14,999,Active,2023-09-18
CC003763,C06580,Platinum,115500.0,62707.03,499,Active,2024-07-30
CC003764,C14591,Signature,28800.0,6899.99,499,Blocked,2024-11-26
CC003765,C05555,Classic,49300.0,11195.9,2999,Active,2023-08-14
CC003766,C12202,Classic,60200.0,24539.08,0,Active,2024-10-05
CC003767,C09722,Classic,97200.0,43380.93,0,Active,2024-10-16
CC003768,C12315,Classic,50100.0,11169.78,1999,Active,2024-02-14
CC003769,C02958,Classic,53700.0,11741.73,0,Active,2022-05-28
CC003770,C12327,Signature,59300.0,4275.6,499,Active,2023-02-25
CC003771,C00407,Classic,59200.0,15778.71,0,Active,2025-04-29
CC003772,C11529,Signature,49900.0,23850.7,499,Active,2023-11-23
CC003773,C08513,Gold,53900.0,23609.05,0,Active,2024-03-11
CC003774,C09926,Platinum,49500.0,4517.37,499,Active,2022-05-15
CC003775,C12205,Platinum,66300.0,28331.71,999,Active,2023-05-27
CC003776,C07964,Gold,20000.0,3117.34,2999,Active,2025-12-18
CC003777,C11905,Gold,24000.0,14417.46,1999,Active,2022-03-11
CC003778,C12259,Classic,38700.0,9593.21,0,Active,2022-01-19
CC003779,C14281,Platinum,32000.0,12321.83,499,Active,2025-08-08
CC003780,C03807,Gold,105000.0,39647.12,999,Active,2024-01-08
CC003781,C08963,Platinum,66000.0,26669.47,999,Active,2024-01-22
CC003782,C09838,Classic,22300.0,7891.16,1999,Active,2024-08-02
CC003783,C07942,Gold,71600.0,10398.37,1999,Closed,2025-01-24
CC003784,C08801,Gold,32800.0,2803.21,1999,Active,2023-02-18
CC003785,C13578,Signature,103800.0,22467.75,0,Active,2024-06-03
CC003786,C11867,Signature,34900.0,11450.49,1999,Closed,2022-06-19
CC003787,C10599,Classic,34100.0,1937.74,0,Active,2025-01-11
CC003788,C11446,Classic,31300.0,7152.46,0,Active,2022-05-20
CC003789,C13895,Gold,78400.0,32847.82,0,Active,2024-01-21
CC003790,C03503,Gold,50500.0,9929.21,1999,Active,2025-02-04
CC003791,C08447,Platinum,57500.0,13917.47,0,Active,2023-10-05
CC003792,C04936,Platinum,77500.0,14268.97,1999,Active,2024-01-07
CC003793,C08076,Classic,36200.0,6952.58,0,Active,2024-08-11
CC003794,C13160,Classic,28500.0,3491.59,499,Active,2022-04-13
CC003795,C10192,Signature,61800.0,14226.21,0,Active,2024-04-06
CC003796,C12117,Classic,20000.0,5224.9,499,Active,2022-01-02
CC003797,C00306,Platinum,87700.0,27855.18,0,Active,2022-10-14
CC003798,C00177,Gold,25100.0,7766.41,0,Active,2022-10-11
CC003799,C02440,Platinum,20000.0,3240.72,999,Active,2023-08-13
CC003800,C09531,Platinum,87500.0,34967.12,499,Blocked,2022-05-12
CC003801,C05912,Platinum,82200.0,26916.03,1999,Active,2022-06-24
CC003802,C09847,Gold,37600.0,19957.21,499,Active,2024-07-05
CC003803,C13670,Platinum,48100.0,18973.75,0,Active,2024-09-06
CC003804,C14154,Classic,20000.0,6262.82,1999,Active,2024-07-28
CC003805,C12745,Signature,149400.0,25725.66,999,Active,2025-01-23
CC003806,C12018,Gold,69800.0,20045.9,499,Active,2025-10-18
CC003807,C10550,Classic,97100.0,47884.38,0,Active,2024-03-05
CC003808,C13255,Platinum,84400.0,7768.84,999,Active,2023-04-13
CC003809,C04078,Classic,148500.0,51155.9,1999,Active,2023-02-12
CC003810,C12540,Platinum,24700.0,7956.61,0,Active,2025-02-13
CC003811,C06509,Classic,49700.0,21663.06,0,Active,2025-07-24
CC003812,C13774,Signature,76500.0,16581.99,1999,Active,2025-11-21
CC003813,C11484,Gold,122100.0,24515.1,0,Active,2023-04-25
CC003814,C03294,Signature,70400.0,9048.32,0,Closed,2023-11-08
CC003815,C01639,Platinum,56300.0,27548.15,0,Active,2024-11-10
CC003816,C09081,Platinum,23000.0,6519.8,1999,Active,2023-01-13
CC003817,C08705,Gold,33200.0,2958.69,499,Active,2024-11-23
CC003818,C14307,Classic,20000.0,10062.19,499,Active,2022-08-21
CC003819,C11951,Classic,31100.0,17894.44,999,Active,2025-11-22
CC003820,C11025,Gold,33200.0,14682.69,2999,Closed,2023-07-17
CC003821,C00446,Gold,20400.0,2481.15,999,Active,2023-08-06
CC003822,C02892,Classic,20000.0,6013.93,1999,Active,2024-01-16
CC003823,C00226,Classic,43200.0,23556.99,0,Active,2023-06-13
CC003824,C00772,Gold,80000.0,5565.66,0,Active,2023-06-15
CC003825,C10892,Signature,24800.0,5985.44,0,Active,2025-04-21
CC003826,C05235,Gold,145700.0,14044.52,499,Active,2024-12-31
CC003827,C02090,Signature,67400.0,34887.94,0,Active,2022-11-07
CC003828,C03606,Gold,114200.0,13053.13,999,Active,2025-06-28
CC003829,C06951,Classic,20000.0,4904.62,0,Active,2022-11-03
CC003830,C09306,Platinum,120400.0,25436.08,999,Active,2025-04-19
CC003831,C14821,Gold,20000.0,3468.49,999,Active,2024-09-16
CC003832,C04948,Gold,31600.0,12457.24,499,Active,2022-07-30
CC003833,C09725,Platinum,50900.0,7826.75,499,Active,2022-10-09
CC003834,C05114,Platinum,63400.0,28985.42,499,Active,2024-11-23
CC003835,C00997,Classic,46100.0,8764.11,1999,Active,2023-11-13
CC003836,C01323,Classic,53300.0,8906.56,999,Active,2023-09-02
CC003837,C07742,Gold,50300.0,13341.15,999,Active,2022-12-06
CC003838,C04665,Classic,132200.0,17242.68,1999,Blocked,2023-12-28
CC003839,C07217,Classic,43100.0,5245.14,999,Active,2023-05-04
CC003840,C01804,Classic,21000.0,14934.58,1999,Active,2025-07-25
CC003841,C10828,Gold,20000.0,3510.51,0,Active,2025-06-20
CC003842,C13827,Gold,31800.0,7143.4,499,Active,2022-03-22
CC003843,C13631,Classic,20000.0,10683.45,2999,Active,2025-05-12
CC003844,C07397,Signature,50300.0,11726.1,0,Active,2024-10-31
CC003845,C03656,Classic,95100.0,38859.34,499,Active,2025-08-02
CC003846,C06756,Signature,22500.0,7054.74,499,Closed,2022-06-29
CC003847,C06489,Classic,33800.0,14566.13,999,Active,2024-09-20
CC003848,C04161,Classic,23500.0,4059.93,499,Closed,2024-11-24
CC003849,C09171,Classic,44100.0,6284.1,499,Active,2023-02-03
CC003850,C04620,Classic,22700.0,13121.5,499,Active,2022-03-25
CC003851,C14079,Platinum,202800.0,154684.93,999,Active,2024-06-15
CC003852,C00303,Classic,20000.0,4489.76,0,Active,2024-09-12
CC003853,C02534,Classic,35000.0,8223.31,999,Active,2024-02-03
CC003854,C14742,Gold,47500.0,11502.01,2999,Active,2025-01-27
CC003855,C07901,Classic,88500.0,23324.86,999,Closed,2022-11-24
CC003856,C01988,Gold,90400.0,12911.89,999,Active,2025-06-10
CC003857,C04996,Platinum,43100.0,11282.91,999,Active,2024-02-18
CC003858,C12870,Platinum,24100.0,10435.38,0,Active,2022-06-07
CC003859,C13344,Signature,22600.0,3782.79,0,Active,2025-11-10
CC003860,C08525,Gold,31500.0,12033.1,0,Active,2022-09-03
CC003861,C02926,Signature,111300.0,47297.84,0,Active,2022-10-15
CC003862,C14200,Gold,51800.0,14885.1,0,Active,2023-09-11
CC003863,C10383,Gold,24600.0,5230.81,1999,Active,2023-11-26
CC003864,C00969,Classic,48200.0,14594.25,0,Active,2022-01-03
CC003865,C05689,Gold,33700.0,3209.36,0,Active,2024-12-11
CC003866,C00607,Classic,100000.0,65376.93,499,Active,2025-02-01
CC003867,C09125,Gold,57800.0,22162.86,1999,Active,2024-08-27
CC003868,C11283,Signature,60200.0,10066.68,0,Active,2024-11-24
CC003869,C14552,Platinum,44900.0,16614.37,0,Active,2025-11-26
CC003870,C00310,Classic,76600.0,30421.73,999,Active,2025-01-07
CC003871,C10641,Gold,36100.0,6348.97,999,Active,2022-02-16
CC003872,C12192,Classic,84100.0,19895.61,2999,Active,2022-08-10
CC003873,C11364,Platinum,38400.0,7774.82,0,Active,2023-04-26
CC003874,C02317,Classic,59500.0,16336.47,999,Active,2022-03-06
CC003875,C05910,Classic,28900.0,10542.51,0,Active,2023-01-10
CC003876,C10623,Gold,59200.0,10401.47,0,Active,2025-06-02
CC003877,C09389,Gold,114400.0,37780.32,499,Active,2025-09-01
CC003878,C05368,Gold,30300.0,2967.88,0,Active,2024-10-13
CC003879,C05102,Platinum,30900.0,10469.34,499,Active,2024-02-09
CC003880,C12053,Gold,33000.0,9363.91,2999,Active,2022-01-25
CC003881,C02710,Classic,20000.0,8803.41,0,Active,2025-07-23
CC003882,C04611,Classic,99400.0,29792.03,999,Active,2023-06-22
CC003883,C03636,Gold,37200.0,10747.95,1999,Active,2025-07-08
CC003884,C09264,Classic,25700.0,3512.11,999,Active,2022-06-28
CC003885,C08387,Platinum,61100.0,24977.77,1999,Active,2023-05-03
CC003886,C00790,Gold,39400.0,15573.85,0,Active,2022-08-22
CC003887,C05906,Classic,26600.0,2883.7,499,Active,2023-03-10
CC003888,C07005,Platinum,38000.0,14497.12,2999,Active,2023-07-30
CC003889,C10816,Gold,44500.0,8194.25,0,Active,2024-04-07
CC003890,C11105,Signature,48700.0,13717.47,499,Active,2024-01-07
CC003891,C05938,Gold,24600.0,1721.76,0,Active,2025-12-20
CC003892,C06027,Classic,131800.0,20702.15,0,Active,2024-01-15
CC003893,C04528,Classic,41000.0,3429.29,499,Active,2024-03-22
CC003894,C09460,Gold,37600.0,10600.03,2999,Active,2024-10-09
CC003895,C14076,Classic,20000.0,7112.63,1999,Active,2023-04-16
CC003896,C07878,Platinum,45400.0,23686.37,499,Blocked,2024-03-18
CC003897,C07141,Classic,58400.0,22160.91,0,Active,2024-02-18
CC003898,C05603,Classic,20000.0,10982.34,999,Closed,2023-06-30
CC003899,C11023,Gold,53900.0,3210.31,0,Active,2023-12-19
CC003900,C06093,Classic,57200.0,14210.02,0,Active,2025-03-12
CC003901,C05577,Platinum,82400.0,19583.7,0,Active,2024-05-28
CC003902,C04440,Platinum,26200.0,3900.52,999,Active,2023-04-30
CC003903,C11083,Classic,89200.0,38740.4,999,Active,2022-04-22
CC003904,C06779,Platinum,20000.0,3894.79,999,Active,2025-02-26
CC003905,C13752,Platinum,20000.0,1290.67,2999,Active,2024-09-05
CC003906,C03664,Gold,30500.0,7304.43,499,Active,2023-02-18
CC003907,C00236,Gold,108100.0,29987.85,999,Closed,2022-06-02
CC003908,C08078,Classic,82400.0,16158.47,999,Active,2024-01-31
CC003909,C07236,Gold,31800.0,11943.19,499,Active,2025-08-25
CC003910,C10538,Gold,135300.0,63877.46,0,Active,2022-07-10
CC003911,C07060,Platinum,50800.0,19817.14,999,Active,2024-09-13
CC003912,C09761,Gold,159600.0,36262.53,499,Active,2025-07-17
CC003913,C01505,Gold,52900.0,9571.21,1999,Active,2023-10-10
CC003914,C01250,Classic,39300.0,13778.01,0,Active,2024-03-23
CC003915,C13172,Classic,20900.0,5951.46,0,Active,2022-05-18
CC003916,C01456,Classic,20000.0,12869.79,499,Blocked,2024-01-03
CC003917,C08569,Platinum,34900.0,2160.11,2999,Closed,2022-05-26
CC003918,C13784,Gold,20600.0,10700.79,999,Active,2023-12-05
CC003919,C04986,Classic,37900.0,15084.34,0,Active,2025-09-10
CC003920,C14856,Classic,25600.0,1711.81,0,Active,2025-03-09
CC003921,C06192,Classic,87700.0,7289.17,0,Active,2023-09-18
CC003922,C07826,Classic,20000.0,12367.0,0,Blocked,2022-10-20
CC003923,C04319,Classic,43800.0,19992.05,2999,Active,2022-01-13
CC003924,C03866,Signature,26100.0,4707.99,0,Active,2022-08-11
CC003925,C12826,Gold,29800.0,9502.09,999,Active,2022-07-03
CC003926,C00098,Signature,102500.0,21847.36,0,Active,2022-01-25
CC003927,C02317,Platinum,109500.0,40800.63,0,Active,2023-11-20
CC003928,C08522,Signature,250300.0,66366.95,499,Active,2025-05-17
CC003929,C00771,Classic,25500.0,6466.12,499,Active,2024-08-11
CC003930,C11727,Gold,20400.0,1605.71,0,Closed,2022-01-19
CC003931,C04742,Gold,20100.0,1711.31,0,Active,2022-04-21
CC003932,C12409,Signature,76400.0,18126.05,0,Active,2023-01-10
CC003933,C01337,Classic,23700.0,6105.32,0,Active,2024-04-15
CC003934,C07484,Signature,262900.0,46038.55,0,Active,2023-04-20
CC003935,C09911,Classic,58300.0,9424.11,999,Active,2024-05-29
CC003936,C06364,Gold,34600.0,9711.01,1999,Active,2025-12-24
CC003937,C12698,Classic,136200.0,87140.28,1999,Active,2023-06-22
CC003938,C10104,Gold,20000.0,2186.37,999,Active,2023-05-15
CC003939,C04596,Platinum,72200.0,22329.15,499,Active,2023-09-02
CC003940,C09427,Gold,62800.0,23999.58,999,Active,2022-03-15
CC003941,C07955,Gold,41300.0,3363.37,0,Active,2023-08-06
CC003942,C11225,Classic,66000.0,14071.94,499,Active,2024-02-17
