Customer_ID,Customer_Name,Gender,Age,Income_Annual,Occupation,City,State,Customer_Segment,Join_Date,Branch_ID
C06901,Customer 06901,Male,33,111000.0,Professional,Mumbai,Maharashtra,Mass Affluent,2022-11-29,B030
C06902,Customer 06902,Female,33,35100.0,Retired,Pune,Maharashtra,Standard,2025-09-14,B048
C06903,Customer 06903,Male,60,30100.0,Student,Lucknow,Uttar Pradesh,Standard,2023-11-07,B045
C06904,Customer 06904,Female,41,74700.0,Self-Employed,Durgapur,West Bengal,Regular,2025-12-19,B017
C06905,Customer 06905,Male,38,26700.0,Student,Pune,Maharashtra,Standard,2025-09-24,B016
C06906,Customer 06906,Other,34,35400.0,Business,Delhi,Delhi,Standard,2023-10-04,B032
C06907,Customer 06907,Female,49,23100.0,Self-Employed,Hyderabad,Telangana,Standard,2021-09-26,B003
C06908,Customer 06908,Male,29,103600.0,Salaried,Lucknow,Uttar Pradesh,Mass Affluent,2024-06-18,B028
C06909,Customer 06909,Female,52,31700.0,Business,Pune,Maharashtra,Standard,2023-09-08,B001
C06910,Customer 06910,Male,37,38400.0,Self-Employed,Mysuru,Karnataka,Standard,2021-06-24,B025
C06911,Customer 06911,Female,51,27100.0,Business,Kanpur,Uttar Pradesh,Standard,2022-04-14,B031
C06912,Customer 06912,Male,34,44500.0,Salaried,Pune,Maharashtra,Standard,2022-06-02,B047
C06913,Customer 06913,Male,47,50800.0,Business,Mysuru,Karnataka,Regular,2021-01-10,B027
C06914,Customer 06914,Female,44,86600.0,Salaried,Kochi,Kerala,Mass Affluent,2022-07-24,B043
C06915,Customer 06915,Female,37,26600.0,Business,Warangal,Telangana,Standard,2022-07-06,B013
C06916,Customer 06916,Female,53,39500.0,Business,Bengaluru,Karnataka,Standard,2022-06-10,B059
C06917,Customer 06917,Male,52,120300.0,Self-Employed,Mumbai,Maharashtra,Premium,2022-10-25,B027
C06918,Customer 06918,Female,31,97500.0,Salaried,Pune,Maharashtra,Mass Affluent,2025-10-18,B023
C06919,Customer 06919,Male,30,37900.0,Self-Employed,Mangaluru,Karnataka,Standard,2022-10-17,B004
C06920,Customer 06920,Female,35,53500.0,Salaried,Kanpur,Uttar Pradesh,Regular,2021-10-24,B008
C06921,Customer 06921,Female,35,162300.0,Salaried,Ahmedabad,Gujarat,Premium,2022-10-02,B057
C06922,Customer 06922,Male,49,28500.0,Salaried,Kolkata,West Bengal,Standard,2025-12-07,B019
C06923,Customer 06923,Male,42,19100.0,Business,Kanpur,Uttar Pradesh,Standard,2024-11-01,B018
C06924,Customer 06924,Male,28,41000.0,Salaried,Surat,Gujarat,Standard,2021-12-09,B055
C06925,Customer 06925,Male,29,52500.0,Salaried,Mysuru,Karnataka,Regular,2021-08-29,B045
C06926,Customer 06926,Male,39,35400.0,Self-Employed,Coimbatore,Tamil Nadu,Standard,2025-08-18,B035
C06927,Customer 06927,Male,48,94100.0,Business,Noida,Uttar Pradesh,Mass Affluent,2022-07-17,B035
C06928,Customer 06928,Female,55,61800.0,Salaried,Udaipur,Rajasthan,Regular,2021-04-20,B035
C06929,Customer 06929,Male,40,39400.0,Salaried,Nagpur,Maharashtra,Standard,2025-05-15,B011
C06930,Customer 06930,Male,37,40900.0,Salaried,Kolkata,West Bengal,Standard,2023-10-17,B037
C06931,Customer 06931,Male,36,36500.0,Student,Madurai,Tamil Nadu,Standard,2022-01-16,B012
C06932,Customer 06932,Male,30,86800.0,Business,Noida,Uttar Pradesh,Mass Affluent,2024-05-31,B016
C06933,Customer 06933,Female,37,42400.0,Student,Pune,Maharashtra,Standard,2023-06-05,B012
C06934,Customer 06934,Female,33,28500.0,Business,Chennai,Tamil Nadu,Standard,2022-06-02,B059
C06935,Customer 06935,Female,34,93400.0,Retired,Kanpur,Uttar Pradesh,Mass Affluent,2022-09-16,B008
C06936,Customer 06936,Male,45,47200.0,Self-Employed,Vadodara,Gujarat,Regular,2024-05-13,B047
C06937,Customer 06937,Female,22,26000.0,Self-Employed,Coimbatore,Tamil Nadu,Standard,2023-03-07,B001
C06938,Customer 06938,Female,18,141100.0,Self-Employed,Pune,Maharashtra,Premium,2024-03-13,B006
C06939,Customer 06939,Male,28,76900.0,Salaried,Mysuru,Karnataka,Regular,2022-06-13,B007
C06940,Customer 06940,Male,47,56400.0,Salaried,Delhi,Delhi,Regular,2024-04-12,B043
C06941,Customer 06941,Female,42,49000.0,Salaried,Kochi,Kerala,Regular,2023-01-31,B001
C06942,Customer 06942,Male,48,47100.0,Self-Employed,Mysuru,Karnataka,Regular,2023-05-29,B039
C06943,Customer 06943,Female,20,46600.0,Self-Employed,Ahmedabad,Gujarat,Regular,2022-04-24,B014
C06944,Customer 06944,Male,44,47300.0,Self-Employed,Durgapur,West Bengal,Regular,2021-01-10,B034
C06945,Customer 06945,Male,22,39800.0,Professional,Mumbai,Maharashtra,Standard,2024-03-28,B028
C06946,Customer 06946,Female,26,52000.0,Professional,Chennai,Tamil Nadu,Regular,2022-07-25,B044
C06947,Customer 06947,Female,24,39300.0,Retired,Udaipur,Rajasthan,Standard,2024-06-11,B001
C06948,Customer 06948,Female,26,62200.0,Self-Employed,Noida,Uttar Pradesh,Regular,2021-05-14,B026
C06949,Customer 06949,Female,67,54300.0,Salaried,Warangal,Telangana,Regular,2024-10-21,B036
C06950,Customer 06950,Female,44,37400.0,Salaried,Kolkata,West Bengal,Standard,2025-09-09,B034
C06951,Customer 06951,Other,18,52400.0,Salaried,Nashik,Maharashtra,Regular,2023-05-23,B060
C06952,Customer 06952,Female,21,74100.0,Salaried,Thiruvananthapuram,Kerala,Regular,2022-10-23,B025
C06953,Customer 06953,Male,39,15900.0,Salaried,Mumbai,Maharashtra,Standard,2024-03-22,B024
C06954,Customer 06954,Male,40,75600.0,Salaried,Jaipur,Rajasthan,Regular,2022-02-27,B036
C06955,Customer 06955,Male,31,28000.0,Business,Mysuru,Karnataka,Standard,2022-07-02,B044
C06956,Customer 06956,Female,57,42700.0,Self-Employed,Thiruvananthapuram,Kerala,Standard,2025-07-01,B007
C06957,Customer 06957,Female,28,15000.0,Self-Employed,Kolkata,West Bengal,Standard,2024-03-31,B040
C06958,Customer 06958,Male,48,75100.0,Salaried,Jaipur,Rajasthan,Regular,2021-11-24,B025
C06959,Customer 06959,Male,47,36600.0,Salaried,Bengaluru,Karnataka,Standard,2021-01-14,B031
C06960,Customer 06960,Female,64,41800.0,Self-Employed,Vadodara,Gujarat,Standard,2021-02-18,B037
C06961,Customer 06961,Male,65,57800.0,Salaried,Warangal,Telangana,Regular,2024-09-28,B013
C06962,Customer 06962,Female,46,18600.0,Business,Udaipur,Rajasthan,Standard,2025-05-31,B020
C06963,Customer 06963,Female,38,56900.0,Retired,Nagpur,Maharashtra,Regular,2022-08-19,B029
C06964,Customer 06964,Male,42,78600.0,Self-Employed,Kochi,Kerala,Regular,2022-07-26,B031
C06965,Customer 06965,Male,45,60500.0,Business,Kanpur,Uttar Pradesh,Regular,2021-12-10,B024
C06966,Customer 06966,Female,18,44300.0,Self-Employed,Bengaluru,Karnataka,Standard,2022-04-06,B003
C06967,Customer 06967,Female,22,56300.0,Business,Noida,Uttar Pradesh,Regular,2022-11-04,B045
C06968,Customer 06968,Male,49,52800.0,Business,Coimbatore,Tamil Nadu,Regular,2022-11-05,B034
C06969,Customer 06969,Other,53,83500.0,Professional,Surat,Gujarat,Mass Affluent,2023-02-01,B059
C06970,Customer 06970,Female,54,109700.0,Business,Delhi,Delhi,Mass Affluent,2023-03-11,B051
C06971,Customer 06971,Female,36,43900.0,Professional,Hyderabad,Telangana,Standard,2024-06-11,B006
C06972,Customer 06972,Female,42,62500.0,Self-Employed,Kolkata,West Bengal,Regular,2025-01-02,B056
C06973,Customer 06973,Female,33,38100.0,Self-Employed,Vadodara,Gujarat,Standard,2024-08-01,B035
C06974,Customer 06974,Male,58,69200.0,Self-Employed,Hyderabad,Telangana,Regular,2023-05-20,B013
C06975,Customer 06975,Female,34,70800.0,Salaried,Kolkata,West Bengal,Regular,2023-08-31,B058
C06976,Customer 06976,Male,29,50200.0,Salaried,Durgapur,West Bengal,Regular,2022-09-30,B050
C06977,Customer 06977,Male,36,73200.0,Salaried,Pune,Maharashtra,Regular,2023-01-23,B040
C06978,Customer 06978,Male,34,55100.0,Business,Noida,Uttar Pradesh,Regular,2022-12-12,B011
C06979,Customer 06979,Female,37,53600.0,Student,Surat,Gujarat,Regular,2024-09-12,B013
C06980,Customer 06980,Male,48,33900.0,Retired,Mangaluru,Karnataka,Standard,2022-04-22,B042
C06981,Customer 06981,Female,39,60500.0,Self-Employed,Mysuru,Karnataka,Regular,2023-05-22,B053
C06982,Customer 06982,Male,31,40000.0,Salaried,Coimbatore,Tamil Nadu,Standard,2021-05-22,B045
C06983,Customer 06983,Male,31,88700.0,Student,Noida,Uttar Pradesh,Mass Affluent,2023-10-11,B056
C06984,Customer 06984,Male,32,34600.0,Professional,Delhi,Delhi,Standard,2022-05-23,B044
C06985,Customer 06985,Female,18,63800.0,Salaried,Jaipur,Rajasthan,Regular,2021-01-07,B028
C06986,Customer 06986,Male,48,47700.0,Professional,Nashik,Maharashtra,Regular,2023-04-29,B004
C06987,Customer 06987,Female,45,63700.0,Self-Employed,Ahmedabad,Gujarat,Regular,2024-03-30,B022
C06988,Customer 06988,Male,55,53300.0,Student,Kochi,Kerala,Regular,2021-01-22,B054
C06989,Customer 06989,Female,42,35100.0,Salaried,Udaipur,Rajasthan,Standard,2024-07-17,B049
C06990,Customer 06990,Female,21,100400.0,Professional,Bengaluru,Karnataka,Mass Affluent,2023-08-08,B037
C06991,Customer 06991,Female,40,33800.0,Business,Madurai,Tamil Nadu,Standard,2024-02-27,B018
C06992,Customer 06992,Female,40,78300.0,Salaried,Bengaluru,Karnataka,Regular,2023-08-26,B002
C06993,Customer 06993,Female,46,21600.0,Self-Employed,Vadodara,Gujarat,Standard,2021-02-10,B056
C06994,Customer 06994,Female,58,46900.0,Business,Udaipur,Rajasthan,Regular,2023-06-23,B050
C06995,Customer 06995,Other,24,127500.0,Salaried,Jaipur,Rajasthan,Premium,2025-04-14,B033
C06996,Customer 06996,Male,44,47300.0,Self-Employed,Mysuru,Karnataka,Regular,2023-04-29,B056
C06997,Customer 06997,Female,36,58000.0,Salaried,Kanpur,Uttar Pradesh,Regular,2023-12-05,B043
C06998,Customer 06998,Female,66,132800.0,Business,Warangal,Telangana,Premium,2024-03-05,B005
C06999,Customer 06999,Male,48,50800.0,Self-Employed,Delhi,Delhi,Regular,2023-06-04,B012
C07000,Customer 07000,Female,35,63400.0,Business,Coimbatore,Tamil Nadu,Regular,2021-05-14,B016
C07001,Customer 07001,Male,53,76700.0,Salaried,Hyderabad,Telangana,Regular,2022-03-11,B058
C07002,Customer 07002,Male,35,25800.0,Salaried,Madurai,Tamil Nadu,Standard,2021-08-24,B030
C07003,Customer 07003,Male,45,42100.0,Self-Employed,Madurai,Tamil Nadu,Standard,2023-09-17,B018
C07004,Customer 07004,Male,34,59100.0,Salaried,Coimbatore,Tamil Nadu,Regular,2023-03-02,B027
C07005,Customer 07005,Male,39,22900.0,Self-Employed,Nagpur,Maharashtra,Standard,2025-01-26,B047
C07006,Customer 07006,Female,52,116800.0,Business,Lucknow,Uttar Pradesh,Mass Affluent,2021-03-01,B056
C07007,Customer 07007,Female,34,83400.0,Professional,Coimbatore,Tamil Nadu,Mass Affluent,2021-10-24,B027
C07008,Customer 07008,Female,18,76800.0,Salaried,Nashik,Maharashtra,Regular,2023-11-04,B011
C07009,Customer 07009,Male,30,113700.0,Professional,Jaipur,Rajasthan,Mass Affluent,2023-03-06,B013
C07010,Customer 07010,Female,54,81900.0,Salaried,Kochi,Kerala,Mass Affluent,2024-05-03,B002
C07011,Customer 07011,Male,55,48500.0,Business,Thiruvananthapuram,Kerala,Regular,2021-05-20,B025
C07012,Customer 07012,Female,30,22400.0,Salaried,New Delhi,Delhi,Standard,2024-02-05,B033
C07013,Customer 07013,Female,20,37800.0,Self-Employed,Nashik,Maharashtra,Standard,2023-08-21,B035
C07014,Customer 07014,Female,33,38400.0,Professional,Chennai,Tamil Nadu,Standard,2025-08-31,B024
C07015,Customer 07015,Male,49,77300.0,Salaried,Mumbai,Maharashtra,Regular,2023-12-25,B057
C07016,Customer 07016,Male,36,57500.0,Professional,Thiruvananthapuram,Kerala,Regular,2025-04-02,B045
C07017,Customer 07017,Male,18,23300.0,Self-Employed,Mysuru,Karnataka,Standard,2022-09-27,B001
C07018,Customer 07018,Male,44,88500.0,Professional,Mangaluru,Karnataka,Mass Affluent,2022-10-20,B051
C07019,Customer 07019,Male,49,114300.0,Retired,Surat,Gujarat,Mass Affluent,2025-03-26,B025
C07020,Customer 07020,Male,55,123800.0,Salaried,Vadodara,Gujarat,Premium,2022-01-18,B050
C07021,Customer 07021,Female,18,29500.0,Business,Udaipur,Rajasthan,Standard,2025-01-06,B053
C07022,Customer 07022,Female,51,65600.0,Salaried,Surat,Gujarat,Regular,2025-12-14,B013
C07023,Customer 07023,Female,40,31600.0,Salaried,Mumbai,Maharashtra,Standard,2021-05-30,B034
C07024,Customer 07024,Other,31,159800.0,Business,Bengaluru,Karnataka,Premium,2024-10-17,B015
C07025,Customer 07025,Female,20,55900.0,Salaried,Coimbatore,Tamil Nadu,Regular,2023-02-21,B006
C07026,Customer 07026,Female,18,44900.0,Self-Employed,Mumbai,Maharashtra,Standard,2021-02-10,B018
C07027,Customer 07027,Male,30,40500.0,Business,Hyderabad,Telangana,Standard,2024-07-11,B042
C07028,Customer 07028,Female,29,66100.0,Self-Employed,Madurai,Tamil Nadu,Regular,2022-01-06,B028
C07029,Customer 07029,Male,37,73000.0,Business,Durgapur,West Bengal,Regular,2022-04-08,B053
C07030,Customer 07030,Male,54,22200.0,Professional,Kochi,Kerala,Standard,2024-11-14,B022
C07031,Customer 07031,Male,37,118600.0,Student,Noida,Uttar Pradesh,Mass Affluent,2023-04-19,B043
C07032,Customer 07032,Male,21,71300.0,Self-Employed,Kochi,Kerala,Regular,2025-11-22,B057
C07033,Customer 07033,Male,27,118100.0,Salaried,Mysuru,Karnataka,Mass Affluent,2021-12-18,B008
C07034,Customer 07034,Male,42,140900.0,Self-Employed,Pune,Maharashtra,Premium,2025-04-28,B056
C07035,Customer 07035,Female,30,52100.0,Salaried,New Delhi,Delhi,Regular,2021-05-03,B024
C07036,Customer 07036,Male,37,88100.0,Salaried,Noida,Uttar Pradesh,Mass Affluent,2024-11-17,B012
C07037,Customer 07037,Male,51,40100.0,Self-Employed,Kochi,Kerala,Standard,2021-12-06,B024
C07038,Customer 07038,Female,45,42500.0,Salaried,Lucknow,Uttar Pradesh,Standard,2022-07-08,B001
C07039,Customer 07039,Female,32,130600.0,Self-Employed,Mumbai,Maharashtra,Premium,2022-07-05,B040
C07040,Customer 07040,Female,27,36600.0,Professional,Thiruvananthapuram,Kerala,Standard,2021-03-07,B049
C07041,Customer 07041,Male,60,61300.0,Retired,Vadodara,Gujarat,Regular,2023-12-24,B058
C07042,Customer 07042,Female,30,33400.0,Student,Pune,Maharashtra,Standard,2024-04-27,B028
C07043,Customer 07043,Male,64,38300.0,Salaried,Ahmedabad,Gujarat,Standard,2024-04-04,B008
C07044,Customer 07044,Female,56,41700.0,Salaried,Nashik,Maharashtra,Standard,2024-09-07,B003
C07045,Customer 07045,Female,37,121900.0,Salaried,Chennai,Tamil Nadu,Premium,2023-09-02,B017
C07046,Customer 07046,Female,25,73000.0,Self-Employed,New Delhi,Delhi,Regular,2024-11-19,B009
C07047,Customer 07047,Male,38,87400.0,Salaried,Vadodara,Gujarat,Mass Affluent,2021-09-16,B052
C07048,Customer 07048,Female,52,20400.0,Retired,Hyderabad,Telangana,Standard,2022-10-11,B059
C07049,Customer 07049,Female,34,56100.0,Salaried,Noida,Uttar Pradesh,Regular,2025-07-03,B051
C07050,Customer 07050,Male,24,44600.0,Salaried,Kolkata,West Bengal,Standard,2022-07-09,B046
C07051,Customer 07051,Male,32,72100.0,Student,Vadodara,Gujarat,Regular,2025-02-03,B011
C07052,Customer 07052,Male,42,206600.0,Retired,Noida,Uttar Pradesh,Premium,2022-03-23,B041
C07053,Customer 07053,Male,43,15000.0,Self-Employed,Lucknow,Uttar Pradesh,Standard,2022-09-13,B034
C07054,Customer 07054,Male,39,68500.0,Self-Employed,Nagpur,Maharashtra,Regular,2023-09-30,B020
C07055,Customer 07055,Male,33,184900.0,Business,Madurai,Tamil Nadu,Premium,2023-06-25,B019
C07056,Customer 07056,Male,37,41600.0,Salaried,Bengaluru,Karnataka,Standard,2021-12-23,B048
C07057,Customer 07057,Female,33,59700.0,Salaried,Nagpur,Maharashtra,Regular,2024-09-29,B056
C07058,Customer 07058,Female,39,79800.0,Business,Kolkata,West Bengal,Regular,2023-06-10,B054
C07059,Customer 07059,Female,41,16800.0,Self-Employed,Noida,Uttar Pradesh,Standard,2021-02-01,B034
C07060,Customer 07060,Male,35,63700.0,Self-Employed,Pune,Maharashtra,Regular,2023-12-28,B059
C07061,Customer 07061,Male,29,35500.0,Salaried,Kanpur,Uttar Pradesh,Standard,2024-02-01,B009
C07062,Customer 07062,Female,52,169600.0,Salaried,Noida,Uttar Pradesh,Premium,2022-10-09,B019
C07063,Customer 07063,Male,41,49100.0,Self-Employed,Lucknow,Uttar Pradesh,Regular,2024-04-11,B038
C07064,Customer 07064,Male,46,37200.0,Business,Mysuru,Karnataka,Standard,2023-04-08,B025
C07065,Customer 07065,Male,30,87600.0,Business,Noida,Uttar Pradesh,Mass Affluent,2022-02-17,B028
C07066,Customer 07066,Male,37,71900.0,Student,New Delhi,Delhi,Regular,2023-12-24,B033
C07067,Customer 07067,Male,30,90000.0,Professional,Chennai,Tamil Nadu,Mass Affluent,2025-10-03,B043
C07068,Customer 07068,Female,54,157300.0,Salaried,Nagpur,Maharashtra,Premium,2025-11-18,B038
C07069,Customer 07069,Female,26,39900.0,Professional,Mumbai,Maharashtra,Standard,2023-05-24,B045
C07070,Customer 07070,Male,27,141600.0,Business,Durgapur,West Bengal,Premium,2021-06-23,B014
C07071,Customer 07071,Male,39,154500.0,Professional,Ahmedabad,Gujarat,Premium,2025-03-19,B026
C07072,Customer 07072,Male,25,36000.0,Professional,Mysuru,Karnataka,Standard,2025-02-21,B025
C07073,Customer 07073,Female,54,38000.0,Salaried,Bengaluru,Karnataka,Standard,2021-04-02,B031
C07074,Customer 07074,Female,22,56400.0,Salaried,Durgapur,West Bengal,Regular,2021-07-31,B057
C07075,Customer 07075,Female,35,49300.0,Self-Employed,Mumbai,Maharashtra,Regular,2024-04-08,B031
C07076,Customer 07076,Male,33,140800.0,Salaried,Udaipur,Rajasthan,Premium,2022-03-22,B027
C07077,Customer 07077,Male,41,34200.0,Salaried,Nagpur,Maharashtra,Standard,2023-10-15,B026
C07078,Customer 07078,Male,29,62900.0,Salaried,Bengaluru,Karnataka,Regular,2021-01-30,B014
C07079,Customer 07079,Male,41,36100.0,Retired,Surat,Gujarat,Standard,2021-10-14,B002
C07080,Customer 07080,Female,29,58400.0,Salaried,Madurai,Tamil Nadu,Regular,2022-11-12,B006
C07081,Customer 07081,Female,27,178600.0,Professional,Delhi,Delhi,Premium,2022-06-18,B026
C07082,Customer 07082,Male,36,149900.0,Retired,New Delhi,Delhi,Premium,2024-01-02,B034
C07083,Customer 07083,Female,37,67700.0,Retired,Thiruvananthapuram,Kerala,Regular,2021-01-09,B055
C07084,Customer 07084,Male,35,77800.0,Business,Warangal,Telangana,Regular,2021-06-08,B020
C07085,Customer 07085,Male,34,71300.0,Self-Employed,Nagpur,Maharashtra,Regular,2021-05-24,B041
C07086,Customer 07086,Female,53,46500.0,Salaried,Vadodara,Gujarat,Regular,2023-03-14,B040
C07087,Customer 07087,Female,41,157800.0,Student,Noida,Uttar Pradesh,Premium,2023-07-07,B054
C07088,Customer 07088,Female,41,113600.0,Salaried,New Delhi,Delhi,Mass Affluent,2023-01-20,B036
C07089,Customer 07089,Female,50,62600.0,Salaried,Pune,Maharashtra,Regular,2021-04-28,B060
C07090,Customer 07090,Male,23,48800.0,Salaried,Jaipur,Rajasthan,Regular,2025-09-12,B003
C07091,Customer 07091,Male,61,50600.0,Salaried,Warangal,Telangana,Regular,2025-09-19,B057
C07092,Customer 07092,Male,20,66300.0,Business,Madurai,Tamil Nadu,Regular,2023-09-18,B054
C07093,Customer 07093,Male,52,53900.0,Salaried,Pune,Maharashtra,Regular,2021-05-21,B035
C07094,Customer 07094,Male,20,102900.0,Salaried,Mumbai,Maharashtra,Mass Affluent,2023-01-02,B036
C07095,Customer 07095,Male,37,71600.0,Salaried,Warangal,Telangana,Regular,2022-05-12,B027
C07096,Customer 07096,Male,31,32500.0,Professional,Bengaluru,Karnataka,Standard,2021-06-28,B008
C07097,Customer 07097,Female,55,29300.0,Business,Coimbatore,Tamil Nadu,Standard,2025-05-14,B052
C07098,Customer 07098,Other,46,94800.0,Self-Employed,Madurai,Tamil Nadu,Mass Affluent,2024-02-26,B029
C07099,Customer 07099,Male,35,29100.0,Self-Employed,Bengaluru,Karnataka,Standard,2023-07-24,B032
C07100,Customer 07100,Male,44,45400.0,Salaried,Kochi,Kerala,Regular,2021-03-12,B020
C07101,Customer 07101,Male,41,43200.0,Salaried,Noida,Uttar Pradesh,Standard,2022-05-21,B057
C07102,Customer 07102,Male,46,27800.0,Student,Durgapur,West Bengal,Standard,2022-12-30,B051
C07103,Customer 07103,Female,36,65200.0,Salaried,Pune,Maharashtra,Regular,2023-10-15,B010
C07104,Customer 07104,Male,30,51400.0,Professional,Pune,Maharashtra,Regular,2024-12-26,B018
C07105,Customer 07105,Male,18,38700.0,Salaried,Coimbatore,Tamil Nadu,Standard,2021-03-06,B055
C07106,Customer 07106,Male,34,173200.0,Salaried,Mumbai,Maharashtra,Premium,2023-12-10,B033
C07107,Customer 07107,Female,39,15000.0,Professional,Thiruvananthapuram,Kerala,Standard,2022-03-06,B003
C07108,Customer 07108,Female,27,34200.0,Self-Employed,Nagpur,Maharashtra,Standard,2021-10-18,B026
C07109,Customer 07109,Male,37,40000.0,Business,Coimbatore,Tamil Nadu,Standard,2023-04-11,B019
C07110,Customer 07110,Other,50,26100.0,Salaried,Delhi,Delhi,Standard,2024-09-16,B039
C07111,Customer 07111,Female,39,190400.0,Business,Warangal,Telangana,Premium,2023-05-16,B042
C07112,Customer 07112,Male,30,189300.0,Professional,Nashik,Maharashtra,Premium,2022-04-11,B039
C07113,Customer 07113,Female,48,37700.0,Professional,Vadodara,Gujarat,Standard,2021-01-31,B057
C07114,Customer 07114,Male,40,110500.0,Self-Employed,Bengaluru,Karnataka,Mass Affluent,2021-03-01,B002
C07115,Customer 07115,Female,40,76400.0,Student,Lucknow,Uttar Pradesh,Regular,2023-02-23,B022
C07116,Customer 07116,Male,33,136800.0,Self-Employed,Nashik,Maharashtra,Premium,2023-10-18,B026
C07117,Customer 07117,Male,24,51900.0,Professional,Noida,Uttar Pradesh,Regular,2021-10-20,B023
C07118,Customer 07118,Female,41,69700.0,Salaried,Lucknow,Uttar Pradesh,Regular,2023-11-15,B050
C07119,Customer 07119,Female,42,119000.0,Salaried,Bengaluru,Karnataka,Mass Affluent,2021-01-28,B033
C07120,Customer 07120,Female,30,109400.0,Professional,Jaipur,Rajasthan,Mass Affluent,2025-06-22,B028
C07121,Customer 07121,Male,40,59800.0,Business,Mumbai,Maharashtra,Regular,2021-10-04,B031
C07122,Customer 07122,Male,48,32800.0,Business,Thiruvananthapuram,Kerala,Standard,2023-10-21,B003
C07123,Customer 07123,Male,27,36100.0,Salaried,Chennai,Tamil Nadu,Standard,2025-11-12,B053
C07124,Customer 07124,Male,43,19900.0,Salaried,Delhi,Delhi,Standard,2023-10-08,B042
C07125,Customer 07125,Male,37,84800.0,Salaried,New Delhi,Delhi,Mass Affluent,2023-12-13,B003
C07126,Customer 07126,Male,49,61800.0,Salaried,Nagpur,Maharashtra,Regular,2025-03-09,B002
C07127,Customer 07127,Male,50,64500.0,Salaried,Kochi,Kerala,Regular,2022-08-08,B059
C07128,Customer 07128,Female,39,54200.0,Retired,Nashik,Maharashtra,Regular,2021-05-24,B047
C07129,Customer 07129,Male,38,29300.0,Salaried,Warangal,Telangana,Standard,2024-06-20,B029
C07130,Customer 07130,Female,36,65300.0,Salaried,Ahmedabad,Gujarat,Regular,2021-01-14,B046
C07131,Customer 07131,Other,26,76700.0,Business,Kochi,Kerala,Regular,2023-09-09,B031
C07132,Customer 07132,Female,42,34100.0,Self-Employed,Mangaluru,Karnataka,Standard,2023-05-24,B058
C07133,Customer 07133,Female,39,54100.0,Professional,Chennai,Tamil Nadu,Regular,2024-09-27,B015
C07134,Customer 07134,Female,30,38500.0,Business,Madurai,Tamil Nadu,Standard,2022-05-25,B010
C07135,Customer 07135,Male,18,48900.0,Salaried,Durgapur,West Bengal,Regular,2024-05-03,B043
C07136,Customer 07136,Female,44,29500.0,Self-Employed,Nashik,Maharashtra,Standard,2023-05-21,B022
C07137,Customer 07137,Male,34,47500.0,Salaried,Mysuru,Karnataka,Regular,2021-01-30,B056
C07138,Customer 07138,Female,46,134600.0,Salaried,Mangaluru,Karnataka,Premium,2024-09-06,B052
C07139,Customer 07139,Female,23,41700.0,Retired,Udaipur,Rajasthan,Standard,2023-12-05,B034
C07140,Customer 07140,Female,39,37800.0,Business,Mysuru,Karnataka,Standard,2024-02-13,B037
C07141,Customer 07141,Female,38,39100.0,Professional,Chennai,Tamil Nadu,Standard,2025-07-25,B042
C07142,Customer 07142,Female,36,49500.0,Salaried,Bengaluru,Karnataka,Regular,2023-08-01,B040
C07143,Customer 07143,Female,55,147400.0,Salaried,Kanpur,Uttar Pradesh,Premium,2022-12-22,B057
C07144,Customer 07144,Female,40,119200.0,Self-Employed,Thiruvananthapuram,Kerala,Mass Affluent,2022-12-18,B009
C07145,Customer 07145,Female,19,50800.0,Salaried,Madurai,Tamil Nadu,Regular,2022-07-27,B014
C07146,Customer 07146,Female,34,38600.0,Professional,New Delhi,Delhi,Standard,2022-03-16,B020
C07147,Customer 07147,Male,20,20900.0,Salaried,Mangaluru,Karnataka,Standard,2025-12-05,B035
C07148,Customer 07148,Female,54,33300.0,Business,Mumbai,Maharashtra,Standard,2023-03-11,B001
C07149,Customer 07149,Female,41,18600.0,Self-Employed,Mangaluru,Karnataka,Standard,2021-02-26,B026
C07150,Customer 07150,Female,36,82600.0,Professional,Warangal,Telangana,Mass Affluent,2023-07-11,B016
C07151,Customer 07151,Male,22,114700.0,Salaried,Coimbatore,Tamil Nadu,Mass Affluent,2021-03-11,B016
C07152,Customer 07152,Female,40,44700.0,Salaried,Thiruvananthapuram,Kerala,Standard,2024-01-05,B042
C07153,Customer 07153,Male,50,67900.0,Professional,Surat,Gujarat,Regular,2023-06-23,B014
C07154,Customer 07154,Other,45,30200.0,Salaried,Kolkata,West Bengal,Standard,2021-12-15,B051
C07155,Customer 07155,Female,44,18900.0,Professional,Chennai,Tamil Nadu,Standard,2022-10-22,B025
C07156,Customer 07156,Female,54,56700.0,Salaried,Madurai,Tamil Nadu,Regular,2024-02-07,B048
C07157,Customer 07157,Female,55,67900.0,Student,Bengaluru,Karnataka,Regular,2022-02-01,B021
C07158,Customer 07158,Female,39,140400.0,Professional,Surat,Gujarat,Premium,2024-04-11,B043
C07159,Customer 07159,Female,44,171100.0,Professional,Surat,Gujarat,Premium,2022-01-08,B053
C07160,Customer 07160,Male,57,47200.0,Self-Employed,Kolkata,West Bengal,Regular,2021-05-16,B015
C07161,Customer 07161,Male,27,90800.0,Salaried,Kochi,Kerala,Mass Affluent,2022-02-06,B002
C07162,Customer 07162,Female,43,65400.0,Salaried,New Delhi,Delhi,Regular,2022-02-14,B005
